customerID,ActualChurn,ChurnLabel,PredictedProb,RiskSegment,tenure_group,tenure,MonthlyCharges,TotalCharges,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_DSL,InternetService_Fiber optic,InternetService_No,gender_Female,gender_Male,SeniorCitizen,Partner,Dependents
1051-GEJLJ,1,Yes,0.08006691,Low,0-12,2,19.5,27.55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
9734-YWGEX,0,No,0.3920962,Medium,0-12,9,98.3,923.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
2719-BDAQO,1,Yes,0.86262715,Critical,12-24,17,93.85,1625.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
5285-MVEHD,1,Yes,0.09234401,Low,48-72,56,105.6,6068.65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
0379-DJQHR,1,Yes,0.90896726,Critical,48-72,67,81.35,5398.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
0781-LKXBR,1,Yes,0.125463,Low,0-12,9,100.5,918.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0
5543-QDCRY,0,No,0.05178883,Low,0-12,4,56.4,234.85,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
0297-RBCSG,0,No,0.40708548,Medium,12-24,19,65.35,1231.85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
4694-PHWFW,0,No,0.6024086,High,0-12,8,19.95,170.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1
0835-JKADZ,0,No,0.24019185,Low,48-72,71,111.25,7984.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
1907-UBQFC,0,No,0.0143376095,Low,0-12,10,72.85,688.65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0
7508-SMHXL,0,No,0.0046305005,Low,12-24,15,89.0,1288.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0,0
3865-YIOTT,0,No,0.016619941,Low,48-72,72,106.1,7848.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1
5993-BQHEA,0,No,0.02449542,Low,0-12,12,20.05,267.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
6024-RUGGH,0,No,0.22508028,Low,48-72,72,25.2,1798.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
6513-EECDB,0,No,0.012567741,Low,0-12,1,73.55,73.55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,0
3956-CJUST,0,No,0.05896479,Low,12-24,23,75.4,1643.55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
4079-WWQQQ,0,No,0.043272268,Low,48-72,72,65.55,4807.45,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
6103-BOCOU,1,Yes,0.76009446,Critical,24-48,26,80.7,2193.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0
5149-TGWDZ,1,Yes,0.43441263,Medium,12-24,21,104.55,2239.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
7471-WNSUF,0,No,0.007095162,Low,48-72,60,24.15,1505.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0
8942-DBMHZ,0,No,0.13077527,Low,0-12,12,20.45,255.35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0
4301-VVZKA,0,No,0.0567583,Low,12-24,16,75.4,1189.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0
9199-PWQVC,0,No,0.26052088,Medium,48-72,63,79.7,4786.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0
4824-GUCBY,0,No,0.012432382,Low,12-24,22,81.7,1820.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
5393-HJZSM,1,Yes,0.58867216,High,24-48,32,76.3,2404.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
7074-IEVOJ,1,Yes,0.81394345,Critical,0-12,3,79.4,205.05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0
9625-QSTYE,0,No,0.12046951,Low,12-24,13,81.15,952.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
0862-PRCBS,0,No,0.026218839,Low,48-72,68,103.75,7039.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
8812-ZRHFP,0,No,0.5842632,High,24-48,30,86.45,2538.05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
5146-CBVOE,1,Yes,0.3368209,Medium,12-24,16,75.1,1212.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
0454-OKRCT,0,No,0.7597292,Critical,24-48,33,80.6,2651.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0
5787-KXGIY,0,No,0.31233525,Medium,48-72,72,19.3,1304.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0
4750-ZRXIU,0,No,0.04835653,Low,0-12,4,84.6,360.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
4198-VFOEA,1,Yes,0.5854557,High,0-12,12,33.6,435.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
6630-UJZMY,1,Yes,0.4957359,Medium,0-12,4,83.25,308.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0
6400-BWQKW,0,No,0.0060102297,Low,0-12,6,79.05,434.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
2692-AQCPF,0,No,0.08339923,Low,48-72,65,108.05,7118.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
0347-UBKUZ,0,No,0.081446305,Low,12-24,15,19.9,320.45,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
0835-DUUIQ,0,No,0.5674306,High,12-24,24,21.05,531.55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1
0811-GSDTP,0,No,0.028598577,Low,12-24,13,30.15,382.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1
7567-ECMCM,0,No,0.0027887537,Low,12-24,24,79.85,2001.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0
6115-ZTBFQ,0,No,0.110718496,Low,48-72,72,65.5,4919.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0
6353-BRMMA,1,Yes,0.3137439,Medium,48-72,54,104.1,5645.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
6680-WKXRZ,0,No,0.16730335,Low,0-12,3,74.4,215.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0
6231-WFGFH,1,Yes,0.346166,Medium,0-12,4,20.5,77.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
9904-EHEVJ,0,No,0.94177115,Critical,24-48,32,91.35,2896.55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1
7028-DVOIQ,0,No,0.005102369,Low,24-48,35,99.05,3395.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0
6169-PPETC,0,No,0.36632195,Medium,24-48,35,20.5,759.35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
4208-UFFGW,0,No,0.028234348,Low,0-12,2,44.95,85.15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0
8584-KMVXD,0,No,0.6863025,High,0-12,8,75.6,535.55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0
8467-WYNSR,0,No,0.19633,Low,12-24,22,55.1,1253.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0
0851-DFJKB,0,No,0.40183955,Medium,12-24,15,58.95,955.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
5382-SOYZL,0,No,0.0014776553,Low,12-24,22,95.1,2162.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
9448-REEVD,0,No,0.06359581,Low,0-12,1,44.7,44.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
3261-CQXOL,0,No,0.3883768,Medium,48-72,71,25.45,1813.35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1
8388-FYNPZ,0,No,0.023448715,Low,0-12,4,56.75,245.15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
4002-BQWPQ,0,No,0.84832186,Critical,24-48,25,81.75,2028.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
5651-YLPRD,0,No,0.58740914,High,24-48,32,86.1,2723.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
2826-DXLQO,0,No,0.087459,Low,0-12,7,29.8,220.45,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0
4378-BZYFP,1,Yes,0.19636182,Low,12-24,17,20.5,365.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
9489-UTFKA,0,No,0.8163503,Critical,0-12,8,60.9,551.95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0
4849-PYRLQ,0,No,0.002598287,Low,48-72,56,73.25,4054.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
9117-SHLZX,1,Yes,0.014502564,Low,0-12,1,45.7,45.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
9889-TMAHG,0,No,0.017940106,Low,0-12,8,100.3,832.35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0
4541-RMRLG,0,No,0.033216424,Low,0-12,7,19.25,112.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0
7764-BDPEE,0,No,0.002893795,Low,0-12,3,20.85,60.65,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
3429-IFLEM,0,No,0.21228334,Low,48-72,71,77.35,5550.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0
3158-MOERK,0,No,0.099371746,Low,0-12,2,96.0,174.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
7294-TMAOP,0,No,0.037596505,Low,0-12,1,90.55,90.55,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
5002-GCQFH,0,No,0.18357937,Low,48-72,49,93.85,4733.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
0556-FJEGU,1,Yes,0.29620352,Medium,48-72,58,70.1,4048.95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0
8919-FYFQZ,0,No,0.20977122,Low,24-48,44,30.35,1359.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0
0604-THJFP,0,No,0.29985237,Medium,48-72,59,75.95,4542.35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1
2834-JRTUA,1,Yes,0.041236352,Low,48-72,71,108.05,7532.15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
5875-YPQFJ,0,No,0.20135126,Low,0-12,1,69.9,69.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
5879-SESNB,1,Yes,0.50689805,High,0-12,11,75.25,888.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
6646-QVXLR,1,Yes,0.44638476,Medium,48-72,62,103.75,6383.35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0
6461-PPAXN,0,No,0.0021051792,Low,24-48,35,54.95,1916.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
3318-ISQFQ,0,No,0.020835767,Low,12-24,20,19.5,413.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
1106-HRLKZ,1,Yes,0.19972573,Low,24-48,40,19.6,808.95,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,1
2483-XSSMZ,0,No,0.012454977,Low,24-48,39,47.85,1886.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
8603-IJWDN,1,Yes,0.52191275,High,0-12,1,86.6,86.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
8165-ZJRNM,0,No,0.010241166,Low,48-72,72,23.75,1679.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,1
9369-XFEHK,1,Yes,0.014040049,Low,24-48,33,80.6,2656.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0
2604-XVDAM,0,No,0.16325349,Low,0-12,12,43.8,540.95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
3717-OFRTN,1,Yes,0.9597468,Critical,0-12,1,19.75,19.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
9046-JBFWA,0,No,0.0065652383,Low,24-48,27,19.15,537.35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1
3280-NMUVX,0,No,0.0020174014,Low,24-48,34,19.6,678.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1
1206-EHBDD,0,No,0.6284591,High,48-72,56,80.3,4513.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0
8361-LBRDI,1,Yes,0.8348412,Critical,48-72,58,24.35,1423.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
4883-KCPZJ,0,No,0.2773082,Medium,12-24,22,25.25,555.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,1
9108-EQPNQ,0,No,0.016277354,Low,0-12,10,26.1,225.55,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
7277-KAMWT,0,No,0.090112895,Low,12-24,13,20.0,268.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
3842-IYKUE,0,No,0.40649152,Medium,24-48,35,85.3,2917.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
6641-XRPSU,1,Yes,0.30173296,Medium,24-48,34,70.0,2416.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
1374-DMZUI,0,No,0.00831281,Low,0-12,4,94.3,424.45,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
2545-LXYVJ,0,No,0.0074274833,Low,48-72,72,20.7,1492.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
3234-VKACU,0,No,0.06202261,Low,0-12,2,70.3,132.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
8357-EQXFO,0,No,0.4871739,Medium,0-12,7,95.35,660.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
1989-PRJHP,1,Yes,0.5272448,High,24-48,27,75.5,1893.95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0
8120-JDCAM,1,Yes,0.49651223,Medium,0-12,4,69.55,284.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
8917-FAEMR,0,No,0.046745863,Low,24-48,37,19.85,784.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
7047-YXDMZ,0,No,0.059903007,Low,12-24,21,20.0,417.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
2858-EIMXH,0,No,0.0013197586,Low,48-72,53,95.85,5016.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0
9524-EGPJC,0,No,0.023041481,Low,12-24,18,90.1,1612.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0
6993-OHLXR,1,Yes,0.201717,Low,0-12,2,68.95,119.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
8818-XYFCQ,0,No,0.01058641,Low,24-48,32,99.55,3204.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1
6419-ZTTLE,0,No,0.00768083,Low,12-24,23,20.75,485.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0
0929-HYQEW,0,No,0.22799309,Low,0-12,3,50.15,160.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
6614-YOLAC,0,No,0.4580366,Medium,48-72,71,58.65,4145.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1
7426-RHZGU,1,Yes,0.08470331,Low,0-12,9,95.9,827.45,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
4065-JJAVA,0,No,0.1218479,Low,0-12,1,49.5,49.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
4695-VADHF,0,No,0.00071638596,Low,12-24,18,57.45,990.85,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,1
3863-IUBJR,0,No,0.020611081,Low,0-12,12,53.65,696.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,1
7649-SIJJF,0,No,0.50191396,High,48-72,71,80.1,5585.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
9361-YNQWJ,1,Yes,0.043243565,Low,48-72,64,24.4,1601.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
3748-FVMZZ,0,No,0.02056749,Low,0-12,4,40.05,162.45,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
9391-TTOYH,0,No,0.043513432,Low,12-24,23,19.5,470.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
1452-XRSJV,0,No,0.057352386,Low,24-48,39,51.05,2066.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
3422-WJOYD,0,No,0.08310421,Low,24-48,28,54.35,1426.45,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0
8242-SOQUO,1,Yes,0.45639682,Medium,0-12,5,84.7,392.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
7460-ITWWP,0,No,0.0039606653,Low,24-48,45,86.1,3861.45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1,0
7147-AYBAA,0,No,0.0046754694,Low,24-48,37,70.35,2552.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
7868-TMWMZ,0,No,0.056459006,Low,48-72,60,110.0,6668.35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0
4822-RVYBB,0,No,0.8075544,Critical,0-12,8,100.6,819.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0
6732-FZUGP,0,No,0.0074292095,Low,24-48,47,94.9,4615.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
8436-BJUMM,0,No,0.04466706,Low,24-48,26,83.75,2070.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1
4184-TJFAN,0,No,0.040853575,Low,0-12,3,88.3,273.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1
8329-GWVPJ,0,No,0.118320085,Low,48-72,50,69.75,3557.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1
1352-VHKAJ,0,No,0.70602274,High,24-48,27,71.6,1957.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1
4145-UQXUQ,1,Yes,0.71046066,High,0-12,8,92.1,729.95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
2632-TACXW,0,No,0.19883469,Low,48-72,62,23.65,1416.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
8146-QQKZH,1,Yes,0.6447589,High,48-72,71,81.85,5924.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0
1767-CJKBA,0,No,0.019665785,Low,48-72,66,25.1,1697.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0
6445-TNRXS,0,No,0.00606525,Low,48-72,68,114.7,7849.85,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
4581-LNWUM,1,Yes,0.7382724,High,12-24,13,49.15,649.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
4869-EPIUS,0,No,0.14967258,Low,48-72,56,80.9,4557.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
9948-YPTDG,0,No,0.016351698,Low,24-48,38,79.45,3013.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
1236-WFCDV,1,Yes,0.9471038,Critical,12-24,14,90.45,1266.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0
1915-OAKWD,0,No,0.09834486,Low,12-24,16,19.3,360.35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1
7296-PIXQY,0,No,0.61488336,High,12-24,14,70.2,1046.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
4883-QICIH,0,No,0.054424137,Low,24-48,32,69.75,2347.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1
3354-OADJP,0,No,0.006195967,Low,0-12,8,54.25,447.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
3524-WQDSG,0,No,0.22627828,Low,24-48,43,99.3,4209.95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,1
0810-DHDBD,0,No,0.36970106,Medium,48-72,52,74.0,3877.65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
4026-SKKHW,0,No,0.0069062156,Low,0-12,3,50.25,152.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
2829-HYVZP,1,Yes,0.74692774,High,24-48,29,19.8,572.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0
8329-IBCTI,0,No,0.5712253,High,0-12,1,19.65,19.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0
1271-SJBGZ,0,No,0.004924959,Low,0-12,12,43.65,526.95,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0
3845-JHAMY,0,No,0.003189339,Low,12-24,16,35.5,552.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
