customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,original_index
2740-TVLFN,Male,0,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,50.15,50.15,0,0-12,2851
7771-CFQRQ,Female,0,1,1,47,1,No,DSL,No,Yes,No,Yes,No,Yes,Two year,0,Bank transfer (automatic),63.8,3007.25,0,24-48,2852
9512-PHSMG,Female,0,1,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.55,252.75,0,0-12,2853
6963-EZQEE,Male,1,1,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),88.55,6306.5,0,48-72,2854
2452-KDRRH,Male,1,0,0,67,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),101.4,6841.05,0,48-72,2855
2004-OCQXK,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,81.95,81.95,1,0-12,2856
5027-QPKTE,Male,0,1,0,7,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.35,451.1,1,0-12,2857
4146-SVFUD,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.6,44.6,0,0-12,2858
1564-HJUVY,Male,0,0,0,4,1,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),63.75,226.2,0,0-12,2859
3617-XLSGQ,Female,0,1,1,66,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),109.25,7082.5,0,48-72,2860
7517-LDMPS,Female,0,0,0,12,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,84.6,1017.35,0,0-12,2861
7244-KXYZN,Female,0,0,0,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.45,527.35,0,12-24,2862
5226-NOZFC,Male,0,0,0,26,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,85.75,2146.5,0,24-48,2863
2672-HUYVI,Female,0,0,0,6,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,91.1,455.3,1,0-12,2864
1400-WIVLL,Male,0,1,0,57,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Electronic check,107.95,5969.85,0,48-72,2865
7508-MYBOG,Male,0,1,0,14,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,86.1,1235.55,1,12-24,2866
8148-NLEGT,Female,0,1,1,42,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,22.95,1014.25,0,24-48,2867
0148-DCDOS,Male,0,0,0,25,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),94.7,2362.1,1,24-48,2868
8347-GDTMP,Female,0,1,0,64,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.45,1225.65,0,48-72,2869
9992-RRAMN,Male,0,1,0,22,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.1,1873.7,1,12-24,2870
6746-WAUWT,Male,0,0,0,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),19.7,386.5,0,12-24,2871
0310-MVLET,Female,0,1,1,61,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.15,6010.05,1,48-72,2872
0428-IKYCP,Male,0,1,0,22,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),87.0,1850.65,0,12-24,2873
4550-VBOFE,Male,1,1,0,70,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,102.95,7101.5,1,48-72,2874
2187-PKZAY,Male,0,0,0,12,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),79.95,1043.4,0,0-12,2875
4003-OCTMP,Female,0,1,0,31,1,No,DSL,Yes,No,No,Yes,No,Yes,One year,1,Electronic check,64.0,1910.75,0,24-48,2876
6652-YFFJO,Female,0,0,0,11,1,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,64.9,716.1,0,0-12,2877
7225-IILWY,Male,0,1,1,68,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,1686.15,0,48-72,2878
5248-RPYWW,Female,1,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),90.15,6716.45,0,48-72,2879
7923-IYJWY,Male,1,0,0,67,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),116.1,7839.85,0,48-72,2880
3170-GWYKC,Female,0,0,0,60,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),104.95,6236.75,0,48-72,2881
5696-QURRL,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.05,45.05,1,0-12,2882
7409-KIUTL,Female,1,0,1,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,71.0,71.0,1,0-12,2883
9830-ECLEN,Male,0,1,1,58,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,0,Mailed check,50.0,2919.85,0,48-72,2884
1732-VHUBQ,Female,1,1,1,47,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),70.55,3309.25,1,24-48,2885
0495-RVCBF,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.7,79.7,1,0-12,2886
2668-TZSPS,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.45,20.45,0,0-12,2887
7854-EDSSA,Male,0,0,0,22,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,59.0,1254.7,1,12-24,2888
8869-TORSS,Female,0,0,0,48,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,1,Credit card (automatic),60.35,2896.4,1,24-48,2889
7446-SFAOA,Female,0,1,0,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.85,717.5,0,24-48,2890
9522-ZSINC,Male,0,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,19.95,253.8,0,12-24,2891
8234-GSZYK,Male,0,0,0,43,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),26.45,1110.05,0,24-48,2892
6505-OZNPG,Female,0,0,0,6,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,63.4,348.8,0,0-12,2893
6164-HAQTX,Male,0,0,0,71,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),53.95,3888.65,0,48-72,2894
0679-IDSTG,Female,1,1,1,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.25,69.25,1,0-12,2895
7765-LWVVH,Female,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,1,Electronic check,95.1,6843.15,0,48-72,2896
1658-TJVOA,Female,1,0,0,6,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,74.1,450.9,0,0-12,2897
0953-LGOVU,Male,0,1,1,12,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,35.5,432.25,0,0-12,2898
2115-BFTIW,Male,0,0,0,25,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,70.95,1767.35,1,24-48,2899
4692-NNQRU,Female,0,1,0,21,1,No,Fiber optic,No,No,Yes,Yes,No,No,One year,0,Electronic check,79.2,1742.45,0,12-24,2900
7742-MYPGI,Female,0,1,1,6,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,48.8,297.35,0,0-12,2901
0611-DFXKO,Male,0,1,0,20,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,89.0,1820.45,1,12-24,2902
7780-OTDSO,Male,0,1,0,18,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.4,1742.95,1,12-24,2903
9619-GSATL,Female,0,0,0,43,1,No,DSL,No,Yes,No,Yes,No,No,One year,0,Electronic check,55.45,2444.25,0,24-48,2904
5622-UEJFI,Female,0,1,1,35,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.4,949.8,0,24-48,2905
9747-DDZOS,Female,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),73.5,73.5,1,0-12,2906
0674-DGMAQ,Male,1,1,0,32,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,93.5,2970.8,0,24-48,2907
6203-HBZPA,Male,0,0,0,52,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),63.9,3334.95,0,48-72,2908
0484-FFVBJ,Male,0,0,0,32,1,No,DSL,No,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),64.85,2010.95,0,24-48,2909
0301-FIDRB,Female,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),63.8,4684.3,0,48-72,2910
4139-JPIAM,Male,0,0,0,51,0,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),44.45,2181.55,0,48-72,2911
2181-TIDSV,Male,0,1,1,68,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.95,1303.25,0,48-72,2912
2761-XECQW,Male,1,1,0,8,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,1,Mailed check,43.35,371.4,0,0-12,2913
1936-CZAKF,Male,0,1,0,49,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,0,Credit card (automatic),49.65,2409.9,0,48-72,2914
9453-PATOS,Female,0,1,0,72,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,85.1,6155.4,0,48-72,2915
0564-JJHGS,Male,0,0,0,9,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.5,829.1,1,0-12,2916
3348-CFRNX,Female,0,1,0,28,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,92.35,2602.9,1,24-48,2917
4402-FTBXC,Male,0,0,0,54,1,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,0,Mailed check,89.8,4667.0,0,48-72,2918
1428-GTBJJ,Male,0,0,0,11,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.55,824.75,1,0-12,2919
2931-XIQBR,Female,0,1,1,50,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,0,Mailed check,103.05,5153.5,0,48-72,2920
0106-UGRDO,Female,0,1,0,69,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,116.0,8182.85,0,48-72,2921
5542-TBBWB,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.9,69.9,0,0-12,2922
1930-QPBVZ,Male,0,1,1,68,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,0,Bank transfer (automatic),95.1,6683.4,0,48-72,2923
2606-PKWJB,Male,0,0,1,40,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,0,Mailed check,40.25,1564.05,0,24-48,2924
5322-ZSMZY,Male,0,1,1,31,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,755.6,0,24-48,2925
8059-UDZFY,Female,1,0,1,33,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.35,3465.05,0,24-48,2926
7740-BTPUX,Male,1,1,0,55,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,113.6,6292.7,0,48-72,2927
5220-AGAAX,Male,0,1,1,68,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.0,1664.3,0,48-72,2928
0208-BPQEJ,Female,0,1,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.4,198.1,0,0-12,2929
9435-JMLSX,Male,0,1,0,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),86.1,6045.9,0,48-72,2930
3352-ALMCK,Male,0,0,0,40,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Mailed check,102.65,4108.15,0,24-48,2931
5312-IRCFR,Female,0,1,1,64,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,1,Electronic check,92.85,5980.75,0,48-72,2932
5294-IMHHT,Male,0,1,0,53,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,0,Bank transfer (automatic),97.75,5043.2,0,48-72,2933
8802-UNOJF,Male,1,0,0,12,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,1,Mailed check,83.8,1029.75,1,0-12,2934
6313-GIDIT,Male,1,0,0,53,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,54.45,2854.55,1,48-72,2935
6176-YJWAS,Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,1,Credit card (automatic),97.95,7114.25,0,48-72,2936
5310-NOOVA,Male,0,0,0,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,19.95,907.05,0,24-48,2937
4526-EXKKN,Male,0,0,0,40,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.6,973.95,0,24-48,2938
5311-IHLEI,Male,0,0,0,12,0,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),50.95,605.75,0,0-12,2939
3987-KQDDU,Male,0,0,0,9,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,75.6,661.55,0,0-12,2940
3404-JNXAX,Female,0,1,1,51,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,80.75,4116.9,0,48-72,2941
5131-PONJI,Male,0,1,1,49,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),90.4,4494.65,0,48-72,2942
2845-AFFTX,Male,1,1,0,41,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.8,4259.3,1,24-48,2943
3489-VSFRD,Female,0,0,0,56,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,1,Credit card (automatic),60.25,3282.75,0,48-72,2944
3345-JHUEO,Male,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.2,55.7,0,0-12,2945
5815-HGGHV,Male,0,1,0,20,1,No,DSL,Yes,No,No,Yes,No,Yes,One year,1,Mailed check,64.15,1274.45,0,12-24,2946
5260-UMPWX,Female,0,1,1,26,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.25,493.95,0,24-48,2947
2249-YPRNG,Female,0,1,1,20,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.85,2239.65,1,12-24,2948
7410-YTJIK,Female,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,75.45,480.75,1,0-12,2949
4626-GYCZP,Male,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.85,635.6,1,0-12,2950
5649-RXQTV,Male,0,0,0,51,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.0,5038.15,0,48-72,2951
2674-MIAHT,Female,0,0,0,4,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,80.3,324.2,0,0-12,2952
2576-HXMPA,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.55,19.55,0,0-12,2953
7587-AOVVU,Male,0,1,1,27,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,0,Electronic check,100.75,2793.55,0,24-48,2954
5590-BYNII,Male,0,0,0,22,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.75,2095.0,1,12-24,2955
6898-MDLZW,Male,0,0,0,12,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,53.75,648.65,0,0-12,2956
3237-AJGEH,Female,0,1,1,3,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,31.0,95.05,1,0-12,2957
4707-YNOQA,Female,0,1,1,34,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),25.6,917.15,0,24-48,2958
9357-UJRUN,Male,0,1,0,24,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,1,Electronic check,58.35,1346.9,0,12-24,2959
1591-NFNLQ,Male,0,0,0,51,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),80.0,4242.35,1,48-72,2960
8648-PFRMP,Female,1,0,0,14,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,46.35,672.7,0,12-24,2961
7663-CUXZB,Male,0,1,0,59,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,113.75,6561.25,0,48-72,2962
0258-NOKBL,Male,0,0,0,3,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,90.4,268.45,0,0-12,2963
1163-VIPRI,Female,0,1,1,65,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Electronic check,109.3,7337.55,0,48-72,2964
2815-CPTUL,Male,1,0,0,5,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.25,331.9,1,0-12,2965
9348-ROUAI,Female,0,1,1,59,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),90.3,5194.05,0,48-72,2966
9443-JUBUO,Male,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),65.25,4478.85,0,48-72,2967
0596-BQCEQ,Female,0,1,1,62,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.15,6283.3,1,48-72,2968
1481-ZUWZA,Male,0,0,0,28,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),94.5,2659.4,1,24-48,2969
3043-TYBNO,Male,0,0,0,3,1,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,0,Mailed check,60.65,196.9,0,0-12,2970
4830-FAXFM,Male,0,0,1,19,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),24.1,439.2,0,12-24,2971
5906-BFOZT,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.5,19.5,0,0-12,2972
2960-NKRSO,Male,0,0,0,24,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,1,Electronic check,85.95,2107.15,0,12-24,2973
8996-ZROXE,Male,1,0,0,57,1,No,DSL,No,No,Yes,Yes,No,No,One year,1,Electronic check,53.5,3035.8,0,48-72,2974
5598-IKHQQ,Female,0,0,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.45,1866.45,0,48-72,2975
0397-ZXWQF,Male,0,0,0,67,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.5,1430.95,0,48-72,2976
5266-PFRQK,Male,0,1,1,52,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.85,1071.6,0,48-72,2977
4674-HGNUA,Male,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.9,6457.15,0,48-72,2978
6765-MBQNU,Female,0,1,0,26,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,26.0,684.05,0,24-48,2979
9786-IJYDL,Female,0,0,0,35,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,113.2,3914.05,0,24-48,2980
1303-SRDOK,Female,0,1,1,55,1,No,Fiber optic,No,No,No,No,No,No,Two year,1,Credit card (automatic),69.05,3842.6,0,48-72,2981
3769-MHZNV,Female,0,1,1,33,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.1,670.35,0,24-48,2982
6295-OSINB,Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,109.65,7880.25,0,48-72,2983
3308-MHOOC,Male,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.2,19.2,0,0-12,2984
2309-OSFEU,Male,0,0,0,10,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Mailed check,33.9,298.45,1,0-12,2985
2207-QPJED,Female,1,1,0,37,1,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,0,Electronic check,90.0,3371.75,0,24-48,2986
4177-JPDFU,Male,0,0,0,12,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,34.0,442.45,0,0-12,2987
2239-CFOUJ,Male,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.4,20.4,0,0-12,2988
8046-DNVTL,Male,0,1,0,62,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Credit card (automatic),38.6,2345.55,0,48-72,2989
2209-XADXF,Female,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),25.25,25.25,0,0-12,2990
6620-JDYNW,Female,0,0,0,18,1,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,1,Mailed check,60.6,1156.35,0,12-24,2991
1891-FZYSA,Male,1,1,0,69,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,89.95,6143.15,1,48-72,2992
4770-UEZOX,Male,0,0,0,2,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.75,144.8,0,0-12,2993
1038-RQOST,Male,0,1,1,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.6,414.95,0,12-24,2994
7613-LLQFO,Male,0,0,0,12,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.45,1059.55,1,0-12,2995
